converged	fold	group_overlap	n_iter	status	test_n	train_n	experiment	validation	task_id	chosen_k	test_groups	train_groups	best_parameters	max_iter	n_categorical_features	n_numeric_features
True	2	0	39.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__016__receptor							
True	3	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__016__receptor							
True	4	0	54.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__016__receptor							
True	0	0	17.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__016__seq30							
True	1	0	50.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__016__seq30							
True	0	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__017__receptor							
True	1	0	50.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__017__receptor							
True	2	0	60.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__017__receptor							
True	3	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__017__receptor							
True	4	0	48.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__017__receptor							
True	0	0	28.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__017__seq30							
True	1	0	54.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__017__seq30							
True	0	0	64.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__018__receptor							
True	1	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__018__receptor							
True	2	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__018__receptor							
True	3	0	60.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__018__receptor							
True	4	0	51.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__018__receptor							
True	0	0	23.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__018__seq30							
True	1	0	64.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__018__seq30							
True	0	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__019__receptor							
True	1	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__019__receptor							
True	2	0	52.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__019__receptor							
True	3	0	60.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__019__receptor							
True	4	0	58.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__019__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__019__seq30							
True	1	0	62.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__019__seq30							
True	0	0	45.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__020__receptor							
True	1	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__020__receptor							
True	2	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__020__receptor							
True	3	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__020__receptor							
True	4	0	56.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__020__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__020__seq30							
True	1	0	56.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__020__seq30							
True	0	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__021__receptor							
True	1	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__021__receptor							
True	2	0	50.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__021__receptor							
True	3	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__021__receptor							
True	4	0	59.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__021__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__021__seq30							
True	1	0	60.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__021__seq30							
True	0	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__022__receptor							
True	1	0	53.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__022__receptor							
True	2	0	48.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__022__receptor							
True	3	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__022__receptor							
True	4	0	59.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__022__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__022__seq30							
True	1	0	69.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__022__seq30							
True	0	0	47.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__023__receptor							
True	1	0	64.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__023__receptor							
True	2	0	51.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__023__receptor							
True	3	0	53.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__023__receptor							
True	4	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__023__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__023__seq30							
True	1	0	54.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__023__seq30							
True	0	0	60.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__024__receptor							
True	1	0	58.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__024__receptor							
True	2	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__024__receptor							
True	3	0	51.0	ok	43	164	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__024__receptor							
True	4	0	49.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__024__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__024__seq30							
True	1	0	63.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__024__seq30							
True	0	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__025__receptor							
True	1	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__025__receptor							
True	2	0	49.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__025__receptor							
True	3	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__025__receptor							
True	4	0	59.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__025__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__025__seq30							
True	1	0	57.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__025__seq30							
True	0	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__026__receptor							
True	1	0	54.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__026__receptor							
True	2	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__026__receptor							
True	3	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__026__receptor							
True	4	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__026__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__026__seq30							
True	1	0	56.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__026__seq30							
True	0	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__027__receptor							
True	1	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__027__receptor							
True	2	0	38.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__027__receptor							
True	3	0	59.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__027__receptor							
True	4	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__027__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__027__seq30							
True	1	0	44.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__027__seq30							
True	0	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__028__receptor							
True	1	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__028__receptor							
True	2	0	25.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__028__receptor							
True	3	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__028__receptor							
True	4	0	52.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__028__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__028__seq30							
True	1	0	43.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__028__seq30							
True	0	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__029__receptor							
True	1	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__029__receptor							
True	2	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__029__receptor							
True	3	0	56.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__029__receptor							
True	4	0	49.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__029__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__029__seq30							
True	1	0	63.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__029__seq30							
True	0	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__030__receptor							
True	1	0	52.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__030__receptor							
True	2	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__030__receptor							
True	3	0	39.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__030__receptor							
True	4	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__030__receptor							
True	0	0	22.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__030__seq30							
True	1	0	63.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__030__seq30							
True	0	0	52.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__031__receptor							
True	1	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__031__receptor							
True	2	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__031__receptor							
True	3	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__031__receptor							
True	4	0	43.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__031__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__031__seq30							
True	1	0	71.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__031__seq30							
True	0	0	49.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__032__receptor							
True	1	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__032__receptor							
True	2	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__032__receptor							
True	3	0	61.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__032__receptor							
True	4	0	49.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__032__receptor							
True	0	0	27.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__032__seq30							
True	1	0	66.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__032__seq30							
True	0	0	61.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__033__receptor							
True	1	0	34.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__033__receptor							
True	2	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__033__receptor							
True	3	0	57.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__033__receptor							
True	4	0	51.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__033__receptor							
True	0	0	22.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__033__seq30							
True	1	0	61.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__033__seq30							
True	0	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__034__receptor							
True	1	0	60.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__034__receptor							
True	2	0	52.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__034__receptor							
True	3	0	32.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__034__receptor							
True	4	0	49.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__034__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__034__seq30							
True	1	0	44.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__034__seq30							
True	0	0	34.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__035__receptor							
True	1	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__035__receptor							
True	2	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__035__receptor							
True	3	0	59.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__035__receptor							
True	4	0	60.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__035__receptor							
True	0	0	18.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__035__seq30							
True	1	0	55.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__035__seq30							
True	0	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__036__receptor							
True	1	0	50.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__036__receptor							
True	2	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__036__receptor							
True	3	0	64.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__036__receptor							
True	4	0	48.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__036__receptor							
True	0	0	21.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__036__seq30							
True	1	0	59.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__036__seq30							
True	0	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__037__receptor							
True	1	0	48.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__037__receptor							
True	2	0	50.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__037__receptor							
True	3	0	49.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__037__receptor							
True	4	0	39.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__037__receptor							
True	0	0	17.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__037__seq30							
True	1	0	58.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__037__seq30							
True	0	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__038__receptor							
True	1	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__038__receptor							
True	2	0	59.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__038__receptor							
True	3	0	51.0	ok	43	164	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__038__receptor							
True	4	0	31.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__038__receptor							
True	0	0	23.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__038__seq30							
True	1	0	60.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__038__seq30							
True	0	0	52.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__039__receptor							
True	1	0	60.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__039__receptor							
True	2	0	59.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__039__receptor							
True	3	0	62.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__039__receptor							
True	4	0	63.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__039__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__039__seq30							
True	1	0	55.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__039__seq30							
True	0	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__040__receptor							
True	1	0	44.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__040__receptor							
True	2	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__040__receptor							
True	3	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__040__receptor							
True	4	0	50.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__040__receptor							
True	0	0	18.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__040__seq30							
True	1	0	58.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__040__seq30							
True	0	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__041__receptor							
True	1	0	55.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__041__receptor							
True	2	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__041__receptor							
True	3	0	37.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__041__receptor							
True	4	0	52.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__041__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__041__seq30							
True	1	0	38.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__041__seq30							
True	0	0	52.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__042__receptor							
True	1	0	61.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__042__receptor							
True	2	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__042__receptor							
True	3	0	50.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__042__receptor							
True	4	0	54.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__042__receptor							
True	0	0	20.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__042__seq30							
True	1	0	56.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__042__seq30							
True	0	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__043__receptor							
True	1	0	36.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__043__receptor							
True	2	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__043__receptor							
True	3	0	58.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__043__receptor							
True	4	0	53.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__043__receptor							
True	0	0	22.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__043__seq30							
True	1	0	57.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__043__seq30							
True	0	0	51.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__044__receptor							
True	1	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__044__receptor							
True	2	0	33.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__044__receptor							
True	3	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__044__receptor							
True	4	0	58.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__044__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__044__seq30							
True	1	0	59.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__044__seq30							
True	0	0	48.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__045__receptor							
True	1	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__045__receptor							
True	2	0	57.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__045__receptor							
True	3	0	62.0	ok	39	168	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__045__receptor							
True	4	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__045__receptor							
True	0	0	19.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__045__seq30							
True	1	0	50.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__045__seq30							
True	0	0	42.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__046__receptor							
True	1	0	53.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__046__receptor							
True	2	0	56.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__046__receptor							
True	3	0	34.0	ok	41	166	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__046__receptor							
True	4	0	60.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__046__receptor							
True	0	0	22.0	ok	196	11	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__046__seq30							
True	1	0	39.0	ok	11	196	position_shuffle_across_receptors	sequence_cluster_30_grouped_5fold	position_shuffle_across_receptors__046__seq30							
True	0	0	50.0	ok	40	167	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__047__receptor							
True	1	0	59.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__047__receptor							
True	2	0	58.0	ok	42	165	position_shuffle_across_receptors	receptor_grouped_5fold	position_shuffle_across_receptors__047__receptor							
