experiment	validation	fold	class_label	transformed_feature	coefficient	absolute_coefficient
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_principal_axis_1_z_alignment	0.11827841622644689	0.11827841622644689
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_eccentricity	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_sphericity	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_asymmetry	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_tm3_side_fraction	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_tm6_side_fraction	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_tm5_side_fraction	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_tm7_side_fraction	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_wall_fraction_h8	-0.05565621456944445	0.05565621456944445
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_wall_fraction_icl2	0.11757826492837428	0.11757826492837428
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_wall_fraction_tm3	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gq/11	numeric__bound__intracellular_cavity_core_wall_fraction_tm7	0.020805172656730618	0.020805172656730618
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__activation_consensus_score	0.29634122691836734	0.29634122691836734
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__tm6_r350_634_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__tm6_aligned_displacement	0.1116553080603518	0.1116553080603518
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__tm7_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__tm3_tm7_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__tm6_r350_630_distance	0.29435559058605665	0.29435559058605665
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__dry_r350_630_min_distance	0.26020439635902765	0.26020439635902765
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__dry_r350_630_ca_distance	0.29435559058605665	0.29435559058605665
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__dry_d349_r350_min_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__r350_chi1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__r350_chi2	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__pif_550_340_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__pif_340_644_distance	0.0315269582848427	0.0315269582848427
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__pif_550_644_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__pif_550_340_min_distance	0.06567184847523284	0.06567184847523284
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__pif_340_644_min_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__pif_550_644_min_distance	-0.10752824239890373	0.10752824239890373
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__pif_triangle_perimeter	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__position_644_chi1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__position_644_chi2	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__w648_chi1	-0.5161797476216431	0.5161797476216431
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__w648_chi2	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__w648_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__w648_to_644_distance	0.12497213985515912	0.12497213985515912
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__cwxp_647_650_distance	-0.16510208216052616	0.16510208216052616
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__y753_chi1	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__y753_chi2	-0.03395881676853214	0.03395881676853214
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__y753_y558_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__y753_y558_min_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__n749_y753_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__npxxy_local_spread	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__y753_displacement	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__sodium_d250_s339_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__sodium_d250_n745_distance	-0.04259371667766266	0.04259371667766266
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__sodium_d250_s746_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__sodium_d250_n749_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__sodium_pocket_volume	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__sodium_pocket_spread	-0.010414975901221656	0.010414975901221656
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__tm7_rotation	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__icl2_generic_ca_count	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__icl2_end_to_end_distance	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__icl2_centroid_to_r350	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__icl2_centroid_to_tm5_561	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__icl2_centroid_to_tm6_634	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__icl2_centroid_to_tm7_753	0.0	0.0
bound_geometry	receptor_grouped_5fold	0	Gs	numeric__bound__icl2_axis_tm3_angle	-0.24729910841148822	0.24729910841148822
